keyword_set_id,n_positive,embed_cohesion,embed_dispersion,embed_course_sim_mean,embed_course_sim_p90,last_month_searches_mean,last_month_searches_std,last_month_searches_p90,competition_index_mean,competition_index_std,competition_index_p90,bid_low_mean,bid_low_std,bid_low_p90,num_unique_keywords,n_broad,n_phrase,n_exact,share_broad,share_phrase,share_exact,broad_last_month_searches_mean,broad_last_month_searches_std,broad_last_month_searches_p90,broad_competition_index_mean,broad_competition_index_std,broad_competition_index_p90,broad_bid_low_mean,broad_bid_low_std,broad_bid_low_p90,phrase_last_month_searches_mean,phrase_last_month_searches_std,phrase_last_month_searches_p90,phrase_competition_index_mean,phrase_competition_index_std,phrase_competition_index_p90,phrase_bid_low_mean,phrase_bid_low_std,phrase_bid_low_p90,exact_last_month_searches_mean,exact_last_month_searches_std,exact_last_month_searches_p90,exact_competition_index_mean,exact_competition_index_std,exact_competition_index_p90,exact_bid_low_mean,exact_bid_low_std,exact_bid_low_p90,embed_cohesion_broad,embed_dispersion_broad,embed_course_sim_mean_broad,embed_course_sim_p90_broad,embed_cohesion_phrase,embed_dispersion_phrase,embed_course_sim_mean_phrase,embed_course_sim_p90_phrase,embed_cohesion_exact,embed_dispersion_exact,embed_course_sim_mean_exact,embed_course_sim_p90_exact
ks_0011,13,0.47762508611933097,0.2804113871099543,0.6224442098141038,0.8982043350632207,6936.363636363636,21210.280214482304,1300.0,48.72727272727273,14.728395018966282,72.0,0.9313855,0.6134382368278407,1.7835303999999998,13,0,0,13,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,6936.363636363636,21210.280214482304,1300.0,48.72727272727273,14.728395018966282,72.0,0.9313855,0.6134382368278407,1.7835303999999998,,,,,,,,,0.47762508611933097,0.2804113871099543,0.6224442098141038,0.8982043350632207
ks_0012,37,0.44857360589578127,0.31920853269794097,0.5907941196057463,0.9007837445310127,6910.0,18561.99881478285,15540.000000000011,40.96666666666667,17.60394526487994,61.60000000000001,0.8087091379310345,0.5520131629597328,1.5316537999999997,37,4,28,19,0.0784313725490196,0.5490196078431373,0.37254901960784315,350.0,240.0,542.0,35.0,15.0,47.0,0.37256449999999997,0.0681745,0.4271041,9753.333333333334,21567.958892617786,22200.0,38.857142857142854,20.36403392137767,67.0,0.786233761904762,0.5440166855676313,1.480661,4869.375,17852.93689731118,1090.0,47.4375,12.956507776017425,62.5,0.8125112,0.5439951143059039,1.5635953999999999,0.5733166002267311,0.17538648436470605,0.6538470992304793,0.8302542817723837,0.4155855940924454,0.3393506700531281,0.5686853014598344,0.8854580112953363,0.5272720100755557,0.25693039989755406,0.6451229227051583,0.9011794122608748
ks_0013,11,0.4532082237097035,0.29083389321866004,0.6151339143640701,0.8410667348841399,11684.444444444445,23108.244373484788,32560.000000000007,41.22222222222222,18.6891399111164,55.4,0.6481407777777778,0.41152715080370733,1.2101742,11,0,8,4,0.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,17508.333333333332,26443.01572354325,48100.0,37.5,21.85368008673444,57.5,0.5383446666666666,0.43055503681320717,1.0721185,107.5,124.57427503300993,245.00000000000006,48.5,2.692582403567252,51.5,0.9771875,0.29098781196855994,1.2697847,,,,,0.44794041877011753,0.28100913328303345,0.6434481865131163,0.8591012143317137,0.5786002731838716,0.17298717973283537,0.6018369870682938,0.7775019633658171
ks_0014,12,0.5937578902682626,0.2077807125479779,0.7058373009799094,0.8887516941740078,10892.222222222223,22835.64989600339,26640.00000000001,37.0,19.072959334559958,53.0,0.960817,0.5358615741593159,1.4581403,12,0,6,10,0.0,0.375,0.625,,,,,,,,,,16578.0,28871.00164524951,47640.00000000001,33.4,22.861321046693696,53.0,0.7512372,0.5796056372077139,1.4643144,13928.57142857143,25079.258606364303,38480.00000000002,32.42857142857143,19.330635514326868,50.0,0.9879115,0.49992425924225425,1.4215974999999998,,,,,0.6363105747442452,0.1651793731873486,0.7597235664912119,0.8955170808412407,0.5782785728791399,0.21231305990917293,0.6822536071331459,0.8810782022216024
ks_0015,20,0.5150847376112053,0.26560875500236514,0.6623021388577863,0.8909854124133911,10142.941176470587,21339.03155768952,33080.000000000015,36.0,20.462303935601707,53.0,1.025155625,0.5933332244795999,1.717359,20,0,15,13,0.0,0.5357142857142857,0.4642857142857143,,,,,,,,,,13240.76923076923,23551.591637064645,51360.00000000003,34.0,21.831522727821454,53.0,0.9755193333333333,0.5621045385573062,1.4974829,7973.636363636364,21023.588601519732,8100.0,35.0,20.551487448932654,53.0,0.8703183999999998,0.6170666809634433,1.4857212999999996,,,,,0.49979234951758233,0.2698359593797091,0.6494234706313676,0.8854492907767448,0.5780256485541487,0.2186644676911072,0.7161455104526993,0.8989158321621279
ks_0016,37,0.4233751093040415,0.3374597628762365,0.5733092903471142,0.9007837445310127,7156.896551724138,18830.974685607434,16279.999999999995,39.89655172413793,19.312930861322453,62.199999999999996,0.8187927142857143,0.5593732933730937,1.5571502000000002,37,4,30,17,0.0784313725490196,0.5882352941176471,0.3333333333333333,350.0,240.0,542.0,35.0,15.0,47.0,0.37256449999999997,0.0681745,0.4271041,8975.652173913044,20762.895799140675,20720.000000000004,37.52173913043478,21.00904477106983,65.80000000000001,0.7515474782608697,0.5318761564228265,1.4722226,5560.0,18985.36541655177,1174.0000000000005,49.0,13.114877048604,66.30000000000003,0.8688831538461538,0.5631723146545476,1.6496102000000004,0.5733166002267311,0.17538648436470605,0.6538470992304793,0.8302542817723837,0.3946354163292058,0.35593926079630445,0.5387826860635988,0.8810489930865915,0.5092315204193945,0.2664468291180903,0.6419519986913129,0.901645633654024
ks_0017,14,0.3736610723537754,0.353161869410627,0.5361096045753759,0.8466385585847765,15534.166666666666,26842.325861200796,68820.00000000001,42.416666666666664,18.62551267005078,60.300000000000004,0.6752644999999999,0.5248420902826392,1.46315,14,0,9,5,0.0,0.6428571428571429,0.35714285714285715,,,,,,,,,,23021.25,30207.375935977954,74000.0,39.75,22.314513214497868,64.3,0.6902511250000001,0.5793518504536853,1.5571502,560.0,470.90338711884414,1087.0,47.75,1.479019945774904,49.4,0.64529125,0.39208791408966875,1.0825934000000002,,,,,0.3353381230213162,0.36032082831755813,0.5139112242055897,0.8530897211825225,0.4244172007118384,0.26547038142223195,0.5760666892409911,0.824800042766078
ks_0018,4,0.5403499080533448,0.1905171829875638,0.6605020955850868,0.8689618143255289,38200.0,35800.0,66840.0,25.0,17.0,38.6,1.412423,0.007697000000000065,1.4185806,4,0,3,1,0.0,0.75,0.25,,,,,,,,,,38200.0,35800.0,66840.0,25.0,17.0,38.6,1.412423,0.007697000000000065,1.4185806,,,,,,,,,,,,,,0.43163016091515227,0.21190941260419893,0.5877212994527093,0.7972028331589311,,,0.8788444839822189,0.8788444839822189
ks_0019,16,0.5633796728240485,0.23145042887852146,0.7101264866516422,0.8955170808412407,8559.166666666666,20209.823707928666,14130.000000000002,34.166666666666664,20.21894051515943,53.0,0.9704744166666667,0.6063371123699063,1.4974829,16,0,10,10,0.0,0.5,0.5,,,,,,,,,,14600.0,24750.649053538546,38480.00000000002,26.714285714285715,21.325466236499533,51.2,0.7779135714285715,0.5316793212948295,1.4182232,1516.6666666666667,2678.009210838031,5140.000000000001,36.666666666666664,20.45591465675501,53.0,0.9325725555555553,0.6391268154858907,1.6461678000000002,,,,,0.5183745996112586,0.24731338549923237,0.6937706682920586,0.8909854124133911,0.5966646594832601,0.20187833412860057,0.7539533975087195,0.911063506404965
ks_0020,19,0.5275444725402711,0.2567567336790719,0.6455466729912056,0.9011794122608748,5190.666666666667,18393.591081920047,1131.9999999999998,48.266666666666666,12.96388144894199,64.39999999999999,0.8347698571428571,0.5564502431928736,1.6066028000000003,19,4,0,19,0.17391304347826086,0.0,0.8260869565217391,350.0,240.0,542.0,35.0,15.0,47.0,0.37256449999999997,0.0681745,0.4271041,,,,,,,,,,5190.666666666667,18393.591081920047,1131.9999999999998,48.266666666666666,12.96388144894199,64.39999999999999,0.8347698571428571,0.5564502431928736,1.6066028000000003,0.5733166002267311,0.17538648436470605,0.6538470992304793,0.8302542817723837,,,,,0.5275444725402711,0.2567567336790719,0.6455466729912056,0.9011794122608748
ks_0021,15,0.5248248171717372,0.25400860414336585,0.6512823448355004,0.902111855047173,6480.0,20361.56100761105,1258.0000000000002,46.666666666666664,11.592622174852801,52.8,0.9044280833333332,0.5719865072711444,1.6926176000000002,15,0,0,15,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,6480.0,20361.56100761105,1258.0000000000002,46.666666666666664,11.592622174852801,52.8,0.9044280833333332,0.5719865072711444,1.6926176000000002,,,,,,,,,0.5248248171717372,0.25400860414336585,0.6512823448355004,0.902111855047173
ks_0022,7,0.4042100521922912,0.30048380870939984,0.5984369468389833,0.9094159164828144,12510.0,27499.88787855931,37295.0,52.333333333333336,8.9566858950296,61.5,1.2181556666666666,0.6499385924525656,1.975152,7,0,0,7,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,12510.0,27499.88787855931,37295.0,52.333333333333336,8.9566858950296,61.5,1.2181556666666666,0.6499385924525656,1.975152,,,,,,,,,0.4042100521922912,0.30048380870939984,0.5984369468389833,0.9094159164828144
ks_0023,12,0.5995108208070343,0.20445935423039274,0.7605798127908828,0.9000487492690903,12265.0,23868.223645675855,32559.99999999999,34.375,19.098020185349057,51.6,1.142690375,0.7245179906737889,2.0158783,12,0,7,9,0.0,0.4375,0.5625,,,,,,,,,,16281.666666666666,26363.826490519587,44400.0,29.333333333333332,19.593082679580792,51.5,0.9368821666666668,0.679409700091537,1.6845735,16275.0,26367.95134881232,44400.0,30.833333333333332,20.68346091822052,52.0,1.1335833333333334,0.7118278098254441,1.826574,,,,,0.5569053962455778,0.21246928608988375,0.6991070277370272,0.8943841637342783,0.5716051456838798,0.21310447075888622,0.7673920116343491,0.9209453464338774
ks_0024,12,0.6250832517210785,0.18986031199796471,0.7788555894025867,0.9000487492690903,11222.5,23921.49491043568,27869.99999999999,33.75,22.359282188836026,53.0,0.9127496249999999,0.6490086161500356,1.6477118999999998,12,0,9,8,0.0,0.5294117647058824,0.47058823529411764,,,,,,,,,,14933.333333333334,26606.439487880038,41050.0,27.666666666666668,22.76449477195183,51.5,0.7054680000000001,0.48536781360668463,1.3551384999999998,13810.0,27072.43493543448,41050.0,35.5,21.313141485947114,52.0,1.0619764999999999,0.6766355914662756,1.8097024999999998,,,,,0.5960319803535054,0.19942688287191326,0.746165578129856,0.8921183295203535,0.6436081644947821,0.17044762435921196,0.7875311387001471,0.9308271864627897
ks_0025,20,0.5104144700925912,0.2686356950284634,0.6673669502537833,0.8909854124133911,11334.666666666666,22445.622844752805,42219.999999999985,34.666666666666664,21.3843140850692,53.0,0.9988246666666666,0.6036727809181246,1.7600227999999998,20,0,14,12,0.0,0.5384615384615384,0.46153846153846156,,,,,,,,,,16951.0,25711.42253940843,61849.99999999999,31.0,23.979157616563597,54.3,0.8355433999999999,0.4985586923087792,1.4450261,7981.0,22042.554502597923,11359.999999999975,37.2,18.36736235827017,53.0,1.0450814,0.6445396577758734,1.9590780999999997,,,,,0.4610820547732138,0.29319295863965056,0.6310394356601929,0.8776046916228721,0.5750357727039109,0.2186873491934516,0.714541913540228,0.8887516941740078
synthetic_A_Broad_allowlist_n10_1,10,0.5087022927446639,0.25311844080289164,0.6395349997511124,0.9013679295217946,10383.75,24185.286817350338,27869.99999999999,37.25,19.233759382918358,56.599999999999994,0.5665321249999999,0.45506978851667285,0.9143387999999999,10,10,0,0,1.0,0.0,0.0,10383.75,24185.286817350338,27869.99999999999,37.25,19.233759382918358,56.599999999999994,0.5665321249999999,0.45506978851667285,0.9143387999999999,,,,,,,,,,,,,,,,,,,0.5087022927446639,0.25311844080289164,0.6395349997511124,0.9013679295217946,,,,,,,,
synthetic_A_Broad_allowlist_n20_3,20,0.49133826313722057,0.2811318966744166,0.6629670758308734,0.9013679295217946,10578.823529411764,23464.582041464597,38480.00000000002,36.35294117647059,18.84594253872728,53.0,0.9679279999999999,0.6517981323649757,1.8136462,20,20,0,0,1.0,0.0,0.0,10578.823529411764,23464.582041464597,38480.00000000002,36.35294117647059,18.84594253872728,53.0,0.9679279999999999,0.6517981323649757,1.8136462,,,,,,,,,,,,,,,,,,,0.49133826313722057,0.2811318966744166,0.6629670758308734,0.9013679295217946,,,,,,,,
synthetic_A_Broad_allowlist_n40_5,40,0.4507591407595725,0.3184648488601486,0.58285827915037,0.8909385648625584,10718.787878787878,22719.103396411196,52020.00000000003,36.90625,20.936450533399878,57.60000000000001,0.8402805312499999,0.5390465058452161,1.4974829000000003,40,40,0,0,1.0,0.0,0.0,10718.787878787878,22719.103396411196,52020.00000000003,36.90625,20.936450533399878,57.60000000000001,0.8402805312499999,0.5390465058452161,1.4974829000000003,,,,,,,,,,,,,,,,,,,0.4507591407595725,0.3184648488601486,0.58285827915037,0.8909385648625584,,,,,,,,
synthetic_A_Broad_top_conv_n10_2,10,0.5843289700198486,0.2088640616074368,0.7293567148794227,0.8810782022216024,1991.4285714285713,2872.5370994566983,5880.000000000002,31.0,20.368042194996132,51.2,0.8739535714285713,0.6402868512027262,1.6746952000000002,10,10,0,0,1.0,0.0,0.0,1991.4285714285713,2872.5370994566983,5880.000000000002,31.0,20.368042194996132,51.2,0.8739535714285713,0.6402868512027262,1.6746952000000002,,,,,,,,,,,,,,,,,,,0.5843289700198486,0.2088640616074368,0.7293567148794227,0.8810782022216024,,,,,,,,
synthetic_A_Broad_top_conv_n20_4,20,0.49676906122375375,0.2775523491898385,0.663472933116626,0.8909854124133911,7489.333333333333,18236.725753879786,12119.999999999998,31.714285714285715,19.814960334586203,52.400000000000006,1.0092329285714283,0.6439599405195353,1.8026866000000004,20,20,0,0,1.0,0.0,0.0,7489.333333333333,18236.725753879786,12119.999999999998,31.714285714285715,19.814960334586203,52.400000000000006,1.0092329285714283,0.6439599405195353,1.8026866000000004,,,,,,,,,,,,,,,,,,,0.49676906122375375,0.2775523491898385,0.663472933116626,0.8909854124133911,,,,,,,,
synthetic_A_Broad_top_conv_n40_6,40,0.43653728243493706,0.32871477718281256,0.5718724954731634,0.87994528511464,10715.757575757576,22720.516830216242,52020.00000000003,38.25,21.99573822357413,64.30000000000001,0.841169125,0.5383659265524443,1.4974829000000003,40,40,0,0,1.0,0.0,0.0,10715.757575757576,22720.516830216242,52020.00000000003,38.25,21.99573822357413,64.30000000000001,0.841169125,0.5383659265524443,1.4974829000000003,,,,,,,,,,,,,,,,,,,0.43653728243493706,0.32871477718281256,0.5718724954731634,0.87994528511464,,,,,,,,
synthetic_A_Phrase; Exact_allowlist_n10_13,11,0.501191311817237,0.26071821597173817,0.7049241067416536,0.9011816663760527,11616.666666666666,22537.50010784495,26640.00000000001,30.0,19.843834754849624,51.4,1.3167266666666666,0.604566014565453,1.9874782,11,0,10,10,0.0,0.5,0.5,,,,,,,,,,13055.0,23511.955469505298,32559.99999999999,27.375,19.518821045339802,49.5,1.204482625,0.5457096757493717,1.6320313999999998,13042.5,23518.80670335976,32559.99999999999,27.125,19.199202457393902,48.9,1.2933124999999999,0.6373802361285217,2.0158783,,,,,0.5028377700825529,0.25666024385022235,0.6754165107493014,0.8810782022216024,0.4882310190890441,0.26555604898762314,0.6996506129037166,0.911063506404965
synthetic_A_Phrase; Exact_allowlist_n20_18,24,0.46286994817593574,0.30340085630217356,0.6221135720411911,0.8865500919091658,10337.777777777777,22830.403596850003,32560.000000000044,31.11111111111111,19.358859266464165,51.6,0.9351676666666666,0.6061482704509406,1.6320314000000002,24,0,20,20,0.0,0.5,0.5,,,,,,,,,,13278.57142857143,25124.326816039942,56240.00000000006,28.928571428571427,19.6485705976443,52.1,0.8706889285714287,0.5763773502493786,1.4843687,11204.375,24048.82168858539,44400.0,31.4375,18.590887384683928,50.5,0.9158666874999999,0.6233115902988167,1.6845735,,,,,0.4941500140637144,0.27927639600254023,0.6381490579349071,0.87994528511464,0.47818499783394064,0.28987624462997763,0.6388815210229473,0.8909854124133911
synthetic_A_Phrase; Exact_allowlist_n40_23,46,0.4396371628879448,0.32782519855815473,0.5861082093135305,0.8952828430870772,9306.578947368422,21568.14430642365,33690.00000000016,38.2972972972973,20.429000140717903,62.99999999999999,0.801039,0.5356534859621884,1.4923505000000001,46,0,40,40,0.0,0.5,0.5,,,,,,,,,,11018.4375,23104.73559540541,56670.00000000008,37.12903225806452,21.968807704714006,66.0,0.8173097333333335,0.5731381697953779,1.5271985000000003,8687.575757575758,21168.762296207868,20720.000000000004,38.6875,19.85641820042074,60.20000000000002,0.8081346774193549,0.553102083360829,1.50404,,,,,0.42064599174348677,0.34035627650330796,0.5774306329502286,0.8909562032783802,0.4644304474338957,0.3087549737996911,0.6204022684527255,0.9007308292835475
synthetic_A_Phrase; Exact_composite_n10_17,12,0.4170069209936947,0.3176586795626482,0.6606321051498752,0.9028580346877293,17262.727272727272,27461.446724423447,74000.0,25.727272727272727,24.698512686508472,61.0,0.6800034545454546,0.5933539594513645,1.404726,12,0,10,10,0.0,0.5,0.5,,,,,,,,,,12864.444444444445,22627.425400317057,32560.000000000007,24.88888888888889,25.278205124592763,64.0,0.4289592222222222,0.21733166569185233,0.6875356,20362.222222222223,29436.030747586192,74000.0,29.77777777777778,25.546375162645237,64.0,0.6805468888888889,0.6559752315074173,1.5667166000000001,,,,,0.40783789929928127,0.3165864287505067,0.6325180036511678,0.9013679295217946,0.44103321289865827,0.295067455987892,0.7033409932210717,0.9127398747166416
synthetic_A_Phrase; Exact_composite_n20_22,26,0.35081196922138547,0.3869904245162875,0.5607120812105627,0.901035620700998,12546.95652173913,24391.1866539825,63640.00000000004,33.95652173913044,22.53784886318928,59.60000000000001,0.8477664347826088,0.611771062523273,1.6846322000000002,26,0,20,20,0.0,0.5,0.5,,,,,,,,,,11567.64705882353,23424.787657876623,42920.000000000015,29.235294117647058,22.920654471111487,56.800000000000004,0.6954697647058824,0.5147123239820507,1.4351,14526.315789473685,26379.85399794526,74000.0,35.89473684210526,21.992569886075295,63.19999999999999,0.8493869473684209,0.6466633421915654,1.7746355999999999,,,,,0.38367296836634546,0.35619155026767435,0.5950153326027544,0.9009187841609542,0.3746569120572175,0.3628782954151677,0.6033399361985137,0.9013679295217946
synthetic_A_Phrase; Exact_dispersion_n10_16,14,0.2553296045581371,0.4445539206290248,0.3948798571610198,0.5467414086693824,14750.90909090909,27985.132239213755,74000.0,38.90909090909091,22.585009289971506,72.0,0.7304465454545455,0.5189698010676999,1.480661,14,0,10,10,0.0,0.5,0.5,,,,,,,,,,22742.85714285714,32473.18221648913,74000.0,37.142857142857146,27.497680792743083,73.6,0.7666909999999999,0.5536933834159222,1.5826466000000001,17284.444444444445,30347.447672694216,74000.0,38.0,24.83724801359621,72.8,0.6828206666666667,0.5028779133330695,1.4832210000000001,,,,,0.21869344476283634,0.4551843428411194,0.3832770267354797,0.5558864839329999,0.2236168879814552,0.4511328036927222,0.4113889274362168,0.5417190938911082
synthetic_A_Phrase; Exact_dispersion_n20_21,27,0.32322793483264195,0.409835983073606,0.47785056154179767,0.8649958709408614,12105.0,23970.56997653581,58459.99999999996,34.625,23.16752846118895,65.19999999999999,0.8032418333333333,0.5517727707478163,1.4680034,27,0,20,20,0.0,0.5,0.5,,,,,,,,,,12564.117647058823,23189.051691242144,42920.000000000015,33.470588235294116,25.674701778573496,69.0,0.6569692941176469,0.48243578183578145,1.4553458,14603.157894736842,26339.833163487056,74000.0,37.578947368421055,22.903265199239684,68.0,0.8183343157894737,0.5824731939175671,1.4979001999999997,,,,,0.29223335781519205,0.42761753178203676,0.4373989721223378,0.6202276655503088,0.3264059912558719,0.3999285945057221,0.510415992986619,0.9009187841609542
